Id,Prediction
aliensintheattic,15890995.749524
alientrespass,147570.865610
allaboutsteve,10824344.608668
amelia,4374303.340696
americanaffair,11187.790559
americanswing,6635.812798
americanviolet,221337.275014
amreeka,19397.814040
angelsanddemons,36188029.456388
answerman,27114.400587
anvilthestoryofanvil,15384.359383
armored,8946759.626890
astroboy,20896795.850723
awaywego,71258.509370
bandslam,10089726.326960
bartgotaroom,45539.637112
battleforterra,5003884.161147
beachesofagnes,15384.359383
beyondareasonabledoubt,23296.109624
bigfan,11187.790559
bigmanjapan,6635.812798
blackdynamite,253188.495010
blinddate,6635.812798
blindside,16769290.710243
bliss,6635.812798
bobfunk,6635.812798
boondocksaints2,246096.487417
box,12251767.700353
boysareback,27114.400587
bridewars,16440511.655875
briefinterviewswithhideousmen,6635.812798
brightstar,121244.450694
brokenembraces,11187.790559
bronson,6635.812798
brothersbloom,19397.814040
bruno,13769717.841811
burningplain,81072.225123
capitalism,19397.814040
casidivas,84586.380946
chandnichowktochina,469909.178078
chelseaontherocks,6635.812798
cheri,446397.125809
cherryblossoms,6635.812798
cloudywithachanceofmeatballs,26203150.164017
cocobeforechanel,82065.675222
coldsouls,30873.650180
coraline,15009743.900180
couplesretreat,20094342.357358
cove,19397.814040
crankhighvoltage,10665269.665874
crossingover,38265.514084
crude2009,6635.812798
damnedunited,57746.499552
danceflick,11314727.673532
dare,11187.790559
deadsnow,6635.812798
departures,38265.514084
didyouhearaboutthemorgans2009,13543226.189644
district9,15439409.108556
downloadingnancy,23296.109624
dragmetohell,12451385.764794
dragonballevolution,10427527.494735
duplicity,12691960.430435
earth2009,8342051.978255
easyvirtue,41914.492647
edgeoflove,6635.812798
endgame,56308.082460
everybodysfine,10157113.015325
everylittlestep,34587.527522
examinedlife,6635.812798
explicitills,6635.812798
extract,4731831.946286
fados,6635.812798
fame,12951924.590116
fanboys,161573.296014
fantasticmrfox,19397.814040
fastandfurious4,18104653.440437
fighting,11155318.697659
finaldestination4,17759145.863535
firedup,8374533.248917
fix,6635.812798
foodinc,15384.359383
fridaythe13th2009,13253656.767244
funnypeople,21515277.320007
gamer,12270563.455459
gentlemenbroncos,11187.790559
gforce,29116489.254556
ghostsofgirlfriendspast,16316476.344903
gigante,6635.812798
gigantic,6635.812798
girlfriendexperience,112606.731534
gogolbordellononstop,6635.812798
goodbyesolo,15384.359383
goodhair,678974.567688
goods,5979281.317261
grace,11187.790559
greatbuckhoward,200189.229317
halloweenii2009,11819316.847754
hangover,17727937.694041
hannahmontanathemovie,15964823.590868
harrypotter6,58256034.805832
hauntinginconnecticut,13626581.427800
hesjustnot,16316476.344903
hotelfordogs,16912325.101023
humpday,11187.790559
hurtlocker,63039.135529
icandobadallbymyself,10847107.267863
iceage3,34010839.036942
ihatevalentinesday,15384.359383
ildivo,11187.790559
ihopetheyservebeerinhell,433252.964812
iloveyoubethcooper,7433478.796834
iloveyouman,13501587.645000
imaginethat,19429429.262614
informers,1872949.065045
inglouriousbasterds,22775746.482401
inkheart,17560800.213705
international,11470975.085322
intheloop,34587.527522
inventionoflying,6863895.796874
isanybodythere,27114.400587
itmightgetloud,30873.650180
jennifersbody,10677237.584226
jonasbrothers3d,5556955.774397
julia,15384.359383
julieandjulia,13025019.768376
katyn,6635.812798
knowing,20928187.166797
landofthelost,30009042.015270
lasthouseontheleft,11684301.418117
lawabidingcitizen,18301830.037374
limitsofcontrol,15384.359383
littleashes,49144.945932
lovehappens,7603834.111237
lymelife,19397.814040
madeagoestojail,8095089.816693
management,778118.416377
medicine,6635.812798
menwhostareatgoats,11106019.748670
missmarch,8007811.424697
monstersvsaliens,22262507.593472
moon,62177.662636
morethanagame,56308.082460
motherhood,175594.680531
mutantchronicles,11187.790559
mylifeinruins,5023639.601696
mysisterskeeper,12554064.716792
mysteriesofpittsburgh,77553.836744
newintown,9089551.258732
nextdayair,4895467.799747
nightatthemuseum2,42863538.317348
ninjaassassin,15254416.303562
noimpactman,11187.790559
noteasilybroken,1857578.531488
notforgotten,15384.359383
notorious,6636791.503520
nyiloveyou,429599.009816
objective,6635.812798
observeandreport,13596799.750673
obsessed,12498465.376306
oftimeandthecity,6635.812798
ohorten,34587.527522
olddogs,17877425.172009
orphan,13733905.172272
otherman,34587.527522
outlander,636789.832827
pandorum,13943179.453222
paperheart,140575.128763
paranormalactivity,30072.035534
paulblart,15116764.777102
perfectgetaway,7976157.547025
peterandvandy,15384.359383
phoebeinwonderland,45539.637112
pinkpanther2,16738073.497808
planet51,18859723.122875
pontypool,6635.812798
ponyo,3876948.246897
postgrad,9188658.715603
precious,123781.334157
privatelivesofpippalee,49144.945932
proposal,17348392.691694
publicenemies,28540794.132758
push,123781.334157
redcliff,67632.804420
revanche,151069.964604
rudoycursi,253188.495010
saw6,10650525.766460
septemberissue,27114.400587
seraphine,27114.400587
seriousman,27114.400587
seriousmoonlight,34587.527522
severedways,6635.812798
shallwekiss,19397.814040
shermansway,6635.812798
shorts,15884846.649910
shrink,11187.790559
sinnombre,27114.400587
soloist,9548244.725657
somerstown,6635.812798
sororityrow,9638320.251667
soulpower,27114.400587
spinningintobutter,19397.814040
splinterheads,6635.812798
spread,371427.142210
startrek2009,38677818.441037
stateofplay,18640416.510450
stepfather,11733203.095112
stoningofsorayam,102112.411553
streetfighterlegendofchunli,4885631.870660
sttrinians,274513.919265
sugar,45539.637112
sunshinecleaning,19397.814040
surrogates,22326995.140636
surveillance,11187.790559
taken2009,15098144.279127
takingwoodstock,6575757.217365
taxidermia,11187.790559
tennessee,59870.536672
terminatorsalvation,41510960.777506
thirst,19397.814040
thisisit,18231153.852865
timetravelerswife,16748901.871158
tokyo,6635.812798
transformers2,52227036.072138
treelessmountain,6635.812798
trucker,41914.492647
tulpan,6635.812798
twolovers,76957.723216
tyson,45539.637112
uglytruth,15925527.643982
uninvited,11355989.452264
up,41896525.220092
unmistakenchild,6635.812798
watchmen,35747239.375606
weathergirl,6635.812798
weddingsong,6635.812798
weliveinpublic2009,6635.812798
whateverworks,38265.514084
whatgoesup,45539.637112
wherethewildthingsare,32073081.710250
whipit,6418220.605094
whiteout,14605702.054691
witchmountain,16390711.900561
wolverine,42899303.733235
womenintrouble,15384.359383
worldsgreatestdad,6635.812798
yearone,20257888.069393
zombieland,14014742.829233
