Id,Prediction
meetthespartans,12874271.559404
milk2008,133581.949259
miracleatstanna,5127573.094732
mirrors,13222692.177806
missconception,15384.359383
misspettigrewlivesforaday,2099909.496921
misterfoe,11187.790559
misterlonely,6635.812798
mommasman,6635.812798
mongol,23296.109624
morninglight,200189.229317
movingmidway,11187.790559
mummy3,20015064.181588
mybestfriendsgirl,12868382.379003
myblueberrynights2008,27114.400587
neverbackdown,13608710.829424
nickandnorah,11799937.001355
nightsinrodanthe,13459975.197187
nimsisland,18433942.762962
nobelson2008,3716599.587564
nothingliketheholidays,7628229.989708
onemissedcall2007,10761795.786754
ontherumbariver,6635.812798
otherboleyngirl,5033522.305809
otherendoftheline,328160.703808
overherdeadbody,9287970.970196
paranoidpark,11187.790559
passengers2008,451554.625417
pathology,168581.340025
pattismith,6635.812798
penelope,5182159.458788
pineappleexpress,15682205.041014
pingpongplaya,38265.514084
pirateswhodon'tdoanything,5890472.678275
planetbboy,11187.790559
prayingwithlior,6635.812798
praythedevilbacktohell,6635.812798
prideandglory,12756591.439827
princecaspian,21112707.294859
promnight,13436208.386213
promotion,27114.400587
punisher2,12305570.458311
quantumofsolace,18041473.450149
quarantine,12031885.576734
rachelgettingmarried,38265.514084
rambo2007,13739872.629633
reader,34587.527522
redbelt,27114.400587
religulous,1958177.761725
repo,34587.527522
revolutionaryroad,15384.359383
righteouskill,16174388.903359
rocker,13937094.604140
rocknrolla,30873.650180
rogue,41914.492647
rolemodels,13984992.258387
romanpolanski,6635.812798
romulusmyfather,15384.359383
roscoejenkins,11603491.587100
ruins,14104883.112567
runfatboyrun,4870884.285208
savagegrace,11187.790559
saveme,6635.812798
sawv,15608651.657816
secretlifeofbees,7204688.224305
semipro,15983291.689031
sevenpounds2008,13781659.623303
sexanddeath101,23296.109624
sexdrive,11799937.001355
shinealight,1027338.323090
shotgunstories,6635.812798
shrooms,19397.814040
shutter,13751809.129733
signal,581125.702870
sisterhood2,13477805.905583
sleepwalking,112606.731534
slumdogmillionaire,41914.492647
smartpeople,4738498.334989
snowangels,11187.790559
sonoframbow,23296.109624
soulmen,9659416.778641
special,6635.812798
spacechimps,12323081.452386
speedracer,19025990.915795
spiderwickchronicles,20578542.263296
spirit2008,12311406.901597
splinter,19397.814040
standardoperatingprocedure,11187.790559
stepbrothers,15817239.298947
stepup2thestreets,12084197.862344
stoneangel,19397.814040
strangers,12066755.395090
strangewilderness,5241821.192971
streetkings,12066755.395090
stuck,11187.790559
sukiyaki,6635.812798
superheromovie,14998519.294615
surferdude,6635.812798
surfwise,6635.812798
swingvote,10608569.381240
synecdocheny,38265.514084
take2007,6635.812798
taleofdespereaux2008,15878698.046148
taxitothedarkside,11187.790559
teeth,19397.814040
thenshefoundme,38265.514084
thousandyearsofgoodprayers,11187.790559
tothelimit,11187.790559
towelhead,19397.814040
traceyfragments,15384.359383
trailerparkboys,747478.123030
traitor,9715095.599717
transsiberian,11187.790559
tropicthunder,17211921.191821
troublethewater,15384.359383
truloved,11187.790559
turntheriver,6635.812798
twilight2008,17839613.039525
untraceable,11493999.723189
valkyrie,13501587.644999
vantagepoint,16155874.923493
vickycristinabarcelona,2791926.575487
visitor2007,19397.814040
wackness,27114.400587
walle,21525105.537112
waltzwithbashir2008,23296.109624
wanted,16316476.344903
warinc,11187.790559
wendyandlucy,11187.790559
whathappensinvegas,16564201.851975
whatwedoissecret,6635.812798
whereisosamabinladen,367809.708139
wildwestcomedyshow,4043140.781638
withouttheking,6635.812798
witlessprotection,5870162.849113
women2008,15010672.406920
wrestler2008,19397.814040
w,9581570.305272
xfilesiwanttobelieve,16378334.413197
yesman,17934175.153144
youdontmesswiththezohan,18110974.016523
zackandmiri,13644456.800016
12rounds,11281372.072215
2012,17745156.981307
9,7575044.409815
adam,19397.814040
adoration,41914.492647
adventureland,8657026.954257
aliensintheattic,15890995.749524
alientrespass,147570.865610
allaboutsteve,10824344.608668
amelia,3376068.867870
americanaffair,11187.790559
americanswing,6635.812798
americanviolet,221337.275014
amreeka,19397.814040
angelsanddemons,18522812.675412
answerman,27114.400587
anvilthestoryofanvil,15384.359383
armored,8946759.626890
astroboy,15327364.899755
awaywego,19397.814040
bandslam,10089726.326960
bartgotaroom,45539.637112
battleforterra,5003884.161147
beachesofagnes,15384.359383
beyondareasonabledoubt,23296.109624
bigfan,11187.790559
bigmanjapan,6635.812798
blackdynamite,253188.495010
blinddate,6635.812798
blindside,15915597.104829
bliss,6635.812798
bobfunk,6635.812798
boondocksaints2,246096.487417
box,13051199.393908
boysareback,27114.400587
bridewars,16632463.145724
briefinterviewswithhideousmen,6635.812798
brightstar,74030.532253
brokenembraces,11187.790559
bronson,6635.812798
brothersbloom,19397.814040
bruno,13769717.841811
burningplain,81072.225123
capitalism,19397.814040
casidivas,84586.380946
chandnichowktochina,469909.178078
chelseaontherocks,6635.812798
cheri,274513.919265
cherryblossoms,6635.812798
cloudywithachanceofmeatballs,15970979.128936
cocobeforechanel,23296.109624
coldsouls,30873.650180
coraline,11098114.363872
couplesretreat,15241967.039515
cove,19397.814040
crankhighvoltage,10665269.665874
crossingover,38265.514084
crude2009,6635.812798
damnedunited,27114.400587
danceflick,11968009.997888
dare,11187.790559
deadsnow,6635.812798
departures,38265.514084
didyouhearaboutthemorgans2009,13543226.189644
district9,15541290.928853
downloadingnancy,23296.109624
dragmetohell,12305570.458311
dragonballevolution,10427527.494735
duplicity,12691960.430435
earth2009,8342051.978255
easyvirtue,41914.492647
edgeoflove,6635.812798
endgame,56308.082460
everybodysfine,10157113.015325
everylittlestep,34587.527522
examinedlife,6635.812798
explicitills,6635.812798
extract,7310155.097590
fados,6635.812798
fame,15829527.076850
fanboys,161573.296014
fantasticmrfox,19397.814040
fastandfurious4,18104653.440437
fighting,11155318.697659
finaldestination4,15983291.689031
firedup,8374533.248917
fix,6635.812798
foodinc,15384.359383
fridaythe13th2009,15884846.649910
funnypeople,15284653.614411
gamer,12270563.455459
gentlemenbroncos,11187.790559
gforce,19609144.740553
ghostsofgirlfriendspast,16316476.344903
gigante,6635.812798
gigantic,6635.812798
girlfriendexperience,112606.731534
gogolbordellononstop,6635.812798
goodbyesolo,15384.359383
goodhair,678974.567688
goods,8526425.522000
grace,11187.790559
greatbuckhoward,200189.229317
halloweenii2009,15394532.486381
hangover,16899865.993981
hannahmontanathemovie,15964823.590867
harrypotter6,23733248.941593
hauntinginconnecticut,13626581.427799
hesjustnot,16316476.344903
hotelfordogs,16912325.101023
humpday,11187.790559
hurtlocker,19397.814040
icandobadallbymyself,10847107.267863
iceage3,22229472.713029
ihatevalentinesday,15384.359383
ildivo,11187.790559
ihopetheyservebeerinhell,433252.964812
iloveyoubethcooper,8635234.010950
iloveyouman,13501587.644999
imaginethat,15290753.714424
informers,1872949.065045
inglouriousbasterds,16254667.283621
inkheart,13169421.780766
international,11470975.085322
intheloop,34587.527522
inventionoflying,7820265.602783
isanybodythere,27114.400587
itmightgetloud,30873.650180
jennifersbody,13448090.724655
jonasbrothers3d,5556955.774397
julia,15384.359383
julieandjulia,11413453.581314
katyn,6635.812798
knowing,17293251.984758
landofthelost,18484714.429779
lasthouseontheleft,11684301.418116
lawabidingcitizen,14574446.986671
limitsofcontrol,15384.359383
littleashes,49144.945932
lovehappens,8853629.486766
lymelife,19397.814040
madeagoestojail,9592683.796247
management,778118.416377
medicine,6635.812798
menwhostareatgoats,11927397.284417
missmarch,8007811.424697
monstersvsaliens,22262507.593472
moon,34587.527522
morethanagame,56308.082460
motherhood,175594.680531
mutantchronicles,11187.790559
mylifeinruins,5023639.601696
mysisterskeeper,12880161.283709
mysteriesofpittsburgh,77553.836744
newintown,9089551.258732
nextdayair,4895467.799747
nightatthemuseum2,22209656.927181
ninjaassassin,12276396.567629
noimpactman,11187.790559
noteasilybroken,2936358.338662
notforgotten,15384.359383
notorious,7452979.582518
nyiloveyou,429599.009816
objective,6635.812798
observeandreport,13596799.750673
obsessed,12498465.376306
oftimeandthecity,6635.812798
ohorten,34587.527522
olddogs,17877425.172009
orphan,13733905.172272
otherman,34587.527522
outlander,292342.770467
pandorum,12293899.236539
paperheart,140575.128763
paranormalactivity,49144.945932
paulblart,16125028.135375
perfectgetaway,10303415.720246
peterandvandy,15384.359383
phoebeinwonderland,45539.637112
pinkpanther2,16738073.497807
planet51,15455646.716700
pontypool,6635.812798
ponyo,3876948.246897
postgrad,9188658.715603
precious,70501.528591
privatelivesofpippalee,49144.945932
proposal,15584149.845773
publicenemies,17305771.585387
push,70501.528591
redcliff,11187.790559
revanche,151069.964604
rudoycursi,253188.495010
saw6,15461760.901289
septemberissue,27114.400587
seraphine,27114.400587
seriousman,27114.400587
seriousmoonlight,34587.527522
severedways,6635.812798
shallwekiss,19397.814040
shermansway,6635.812798
shorts,15884846.649910
shrink,11187.790559
sinnombre,27114.400587
soloist,9548244.725657
somerstown,6635.812798
sororityrow,13228613.799830
soulpower,27114.400587
spinningintobutter,19397.814040
splinterheads,6635.812798
spread,371427.142210
startrek2009,20591535.368209
stateofplay,14050906.321367
stepfather,13638497.812354
stoningofsorayam,102112.411553
streetfighterlegendofchunli,4885631.870660
sttrinians,274513.919265
sugar,45539.637112
sunshinecleaning,19397.814040
surrogates,14943855.470218
surveillance,11187.790559
taken2009,16365958.882871
takingwoodstock,6176099.470333
taxidermia,11187.790559
tennessee,59870.536672
terminatorsalvation,18541868.059353
thirst,19397.814040
thisisit,18231153.852865
timetravelerswife,15168847.631046
tokyo,6635.812798
transformers2,23125153.062515
treelessmountain,6635.812798
trucker,41914.492647
tulpan,6635.812798
twolovers,30873.650180
tyson,45539.637112
uglytruth,14526141.643389
uninvited,11355989.452264
up,20053816.243532
unmistakenchild,6635.812798
watchmen,19057934.243088
weathergirl,6635.812798
weddingsong,6635.812798
weliveinpublic2009,6635.812798
whateverworks,38265.514084
whatgoesup,45539.637112
wherethewildthingsare,19853771.167824
whipit,7895184.526768
whiteout,13704075.816409
witchmountain,16390711.900561
wolverine,22229472.713029
womenintrouble,15384.359383
worldsgreatestdad,6635.812798
yearone,15376208.016207
zombieland,15461760.901289
