Id,Prediction
manonwire,9700.078654
marleyandme,16703323.333798
marriedlife,137050.867793
matador2008,4996.111387
maxpayne,21519046.003402
meetbill,79439.486924
meetdave,20566130.691086
meetthespartans,13731328.009938
milk2008,202357.041711
miracleatstanna,4907663.894485
mirrors,10619680.078392
missconception,14299.741594
misspettigrewlivesforaday,1008435.819618
misterfoe,9700.078654
misterlonely,4996.111387
mommasman,4996.111387
mongol,23317.381186
morninglight,105263.413819
movingmidway,9700.078654
mummy3,38715175.601760
mybestfriendsgirl,12371461.887634
myblueberrynights2008,27763.315795
neverbackdown,13472136.476806
nickandnorah,9265042.257261
nightsinrodanthe,10886363.165110
nimsisland,23281436.811199
nobelson2008,1996617.697247
nothingliketheholidays,5022371.941151
onemissedcall2007,7990057.683809
ontherumbariver,4996.111387
otherboleyngirl,4660903.317516
otherendoftheline,155683.967887
overherdeadbody,6538842.094896
paranoidpark,9700.078654
passengers2008,205686.895422
pathology,92985.897116
pattismith,4996.111387
penelope,3033246.613690
pineappleexpress,17143616.354055
pingpongplaya,42964.280631
pirateswhodon'tdoanything,3577414.729277
planetbboy,9700.078654
prayingwithlior,4996.111387
praythedevilbacktohell,4996.111387
prideandglory,13568859.319377
princecaspian,44394616.417574
promnight,12737756.989661
promotion,27763.315795
punisher2,13472573.054906
quantumofsolace,36089739.848077
quarantine,9953348.617112
rachelgettingmarried,137050.867793
rambo2007,16808433.753171
reader,177903.376088
redbelt,27763.315795
religulous,826753.951740
repo,41668.950129
revolutionaryroad,14299.741594
righteouskill,22119657.867842
rocker,12752375.009242
rocknrolla,40412.670118
rogue,44283.881153
rolemodels,11484421.671629
romanpolanski,4996.111387
romulusmyfather,14299.741594
roscoejenkins,11744791.773219
ruins,14761423.557366
runfatboyrun,2802761.937115
savagegrace,9700.078654
saveme,4996.111387
sawv,13608865.105042
secretlifeofbees,5125871.762156
semipro,13859350.343008
sevenpounds2008,17437913.327672
sexanddeath101,23317.381186
sexdrive,10917828.291980
shinealight,458750.596150
shotgunstories,4996.111387
shrooms,18832.951989
shutter,11217444.618069
signal,259806.070277
sisterhood2,14186523.436793
sleepwalking,71335.079377
slumdogmillionaire,142741.436841
smartpeople,2706379.366868
snowangels,9700.078654
sonoframbow,58428.882438
soulmen,6895537.241281
special,4996.111387
spacechimps,13690508.364759
speedracer,32824044.685529
spiderwickchronicles,34154387.053872
spirit2008,9616663.699400
splinter,18832.951989
standardoperatingprocedure,27136.618014
stepbrothers,13656149.403158
stepup2thestreets,11023013.683014
stoneangel,18832.951989
strangers,9281869.158672
strangewilderness,3078035.334403
streetkings,11384746.981462
stuck,9700.078654
sukiyaki,4996.111387
superheromovie,12669667.564659
surferdude,4996.111387
surfwise,4996.111387
swingvote,7834754.317125
synecdocheny,156177.229653
take2007,4996.111387
taleofdespereaux2008,13731235.389979
taxitothedarkside,9700.078654
teeth,18832.951989
thenshefoundme,42964.280631
thousandyearsofgoodprayers,9700.078654
tothelimit,9700.078654
towelhead,18832.951989
traceyfragments,14299.741594
trailerparkboys,331731.653424
traitor,8853543.570401
transsiberian,9700.078654
tropicthunder,26655495.061980
troublethewater,14299.741594
truloved,9700.078654
turntheriver,4996.111387
twilight2008,22278614.803341
untraceable,12341088.596296
valkyrie,18464845.989679
vantagepoint,14071650.864571
vickycristinabarcelona,1916058.331350
visitor2007,52384.948903
wackness,27763.315795
walle,43053958.718820
waltzwithbashir2008,58428.882438
wanted,23692420.150005
warinc,30425.882163
wendyandlucy,9700.078654
whathappensinvegas,14578421.929896
whatwedoissecret,4996.111387
whereisosamabinladen,171591.786530
wildwestcomedyshow,2216684.307445
withouttheking,4996.111387
witlessprotection,3561438.349945
women2008,14291278.067525
wrestler2008,56010.806233
w,8999320.390464
xfilesiwanttobelieve,19595018.515836
yesman,24233238.766344
youdontmesswiththezohan,16554404.446739
zackandmiri,13987941.592208
12rounds,10442916.284371
2012,16079111.799668
9,7041930.951837
adam,18832.951989
adoration,44283.881153
adventureland,5947277.894987
aliensintheattic,13746277.094209
alientrespass,84849.316157
allaboutsteve,8053744.891766
amelia,2972433.757050
americanaffair,9700.078654
americanswing,4996.111387
americanviolet,113509.989116
amreeka,18832.951989
angelsanddemons,33518433.698282
answerman,27763.315795
anvilthestoryofanvil,14299.741594
armored,6216668.757707
astroboy,21024624.182748
awaywego,68877.074900
bandslam,7316442.248906
bartgotaroom,45618.780587
battleforterra,2900582.900346
beachesofagnes,14299.741594
beyondareasonabledoubt,23317.381186
bigfan,9700.078654
bigmanjapan,4996.111387
blackdynamite,125988.436359
blinddate,4996.111387
blindside,18863307.583738
bliss,4996.111387
bobfunk,4996.111387
boondocksaints2,123203.470944
box,13339989.370692
boysareback,27763.315795
bridewars,19227544.145682
briefinterviewswithhideousmen,4996.111387
brightstar,135176.803543
brokenembraces,9700.078654
bronson,4996.111387
brothersbloom,18832.951989
bruno,11237872.270190
burningplain,59164.662144
capitalism,18832.951989
casidivas,60519.327382
chandnichowktochina,213251.593627
chelseaontherocks,4996.111387
cheri,299787.420438
cherryblossoms,4996.111387
cloudywithachanceofmeatballs,24786729.491602
cocobeforechanel,87438.845515
coldsouls,40412.670118
coraline,13544329.925036
couplesretreat,20447212.243676
cove,18832.951989
crankhighvoltage,7892105.153580
crossingover,42964.280631
crude2009,4996.111387
damnedunited,84986.538013
danceflick,11926522.590905
dare,9700.078654
deadsnow,4996.111387
departures,42964.280631
didyouhearaboutthemorgans2009,10980463.798471
district9,17571497.188849
downloadingnancy,23317.381186
dragmetohell,12951780.539374
dragonballevolution,7652566.508346
duplicity,10031411.251539
earth2009,5658820.253449
easyvirtue,44283.881153
edgeoflove,4996.111387
endgame,49668.099575
everybodysfine,7383095.866129
everylittlestep,41668.950129
examinedlife,4996.111387
explicitills,4996.111387
extract,4730346.658750
fados,4996.111387
fame,15799346.958670
fanboys,90270.133013
fantasticmrfox,18832.951989
fastandfurious4,16546150.831453
fighting,8393531.222687
finaldestination4,19628784.591754
firedup,5688353.262801
fix,4996.111387
foodinc,14299.741594
fridaythe13th2009,16093569.582872
funnypeople,21348075.536605
gamer,9572503.661836
gentlemenbroncos,9700.078654
gforce,31067112.695000
ghostsofgirlfriendspast,14270223.070394
gigante,4996.111387
gigantic,4996.111387
girlfriendexperience,71335.079377
gogolbordellononstop,4996.111387
goodbyesolo,14299.741594
goodhair,301782.717831
goods,6149446.904573
grace,9700.078654
greatbuckhoward,105263.413819
halloweenii2009,14533668.164561
hangover,20430450.607365
hannahmontanathemovie,13836698.915444
harrypotter6,53543751.934690
hauntinginconnecticut,11074959.596934
hesjustnot,14270223.070394
hotelfordogs,15015412.856481
humpday,9700.078654
hurtlocker,65156.098349
icandobadallbymyself,8076963.534272
iceage3,37684292.528972
ihatevalentinesday,14299.741594
ildivo,9700.078654
ihopetheyservebeerinhell,198177.176401
iloveyoubethcooper,7260103.403842
iloveyouman,10933364.097226
imaginethat,20081788.348946
informers,884403.167366
inglouriousbasterds,23160926.486415
inkheart,16884175.749721
international,8721931.686287
intheloop,41668.950129
inventionoflying,6470229.349946
isanybodythere,27763.315795
itmightgetloud,40412.670118
jennifersbody,12374033.453621
jonasbrothers3d,3317827.833157
julia,14299.741594
julieandjulia,12655339.874892
katyn,4996.111387
knowing,23080216.675701
landofthelost,30133261.701861
lasthouseontheleft,8946250.184704
lawabidingcitizen,18674182.129730
limitsofcontrol,14299.741594
littleashes,46963.336595
lovehappens,7488791.499830
lymelife,18832.951989
madeagoestojail,8218325.176319
management,345275.170858
medicine,4996.111387
menwhostareatgoats,11751162.132930
missmarch,5357797.682194
monstersvsaliens,22283572.588423
moon,109797.593146
morethanagame,49668.099575
motherhood,95705.807188
mutantchronicles,9700.078654
mylifeinruins,2915197.164107
mysisterskeeper,13437115.212163
mysteriesofpittsburgh,57809.235599
newintown,6350849.480579
nextdayair,2820768.441356
nightatthemuseum2,42890940.618607
ninjaassassin,14714152.410100
noimpactman,9700.078654
noteasilybroken,1501672.192911
notforgotten,14299.741594
notorious,6142683.418996
nyiloveyou,196681.803144
objective,4996.111387
observeandreport,11041165.722990
obsessed,9819788.425798
oftimeandthecity,4996.111387
ohorten,41668.950129
olddogs,16250397.768626
orphan,11197035.131745
otherman,41668.950129
outlander,379625.915191
pandorum,13923540.872611
paperheart,82143.297538
paranormalactivity,25063.729312
paulblart,17788366.954644
perfectgetaway,8494150.571296
peterandvandy,14299.741594
phoebeinwonderland,45618.780587
pinkpanther2,14796112.838051
planet51,19877932.703075
pontypool,4996.111387
ponyo,2103872.427408
postgrad,6444525.773220
precious,139441.378647
privatelivesofpippalee,46963.336595
proposal,18982045.020284
publicenemies,27758023.876090
push,139441.378647
redcliff,38248.824635
revanche,86203.327292
rudoycursi,125988.436359
saw6,13502945.196701
septemberissue,27763.315795
seraphine,27763.315795
seriousman,27763.315795
seriousmoonlight,41668.950129
severedways,4996.111387
shallwekiss,18832.951989
shermansway,4996.111387
shorts,13738755.220844
shrink,9700.078654
sinnombre,27763.315795
soloist,6788131.582427
somerstown,4996.111387
sororityrow,11370791.504610
soulpower,27763.315795
spinningintobutter,18832.951989
splinterheads,4996.111387
spread,173050.523735
startrek2009,38005752.814013
stateofplay,18373167.345223
stepfather,13343087.596347
stoningofsorayam,67282.533017
streetfighterlegendofchunli,2813559.920819
sttrinians,134386.679843
sugar,45618.780587
sunshinecleaning,18832.951989
surrogates,21442415.701861
surveillance,9700.078654
taken2009,17961315.701777
takingwoodstock,5458289.744951
taxidermia,9700.078654
tennessee,51024.323946
terminatorsalvation,36127421.062293
thirst,18832.951989
thisisit,16711616.266283
timetravelerswife,18198354.529212
tokyo,4996.111387
transformers2,49410579.142105
treelessmountain,4996.111387
trucker,44283.881153
tulpan,4996.111387
twolovers,138322.233685
tyson,45618.780587
uglytruth,17076340.069276
uninvited,8601815.646261
up,38816906.786972
unmistakenchild,4996.111387
watchmen,34095618.023661
weathergirl,4996.111387
weddingsong,4996.111387
weliveinpublic2009,4996.111387
whateverworks,42964.280631
whatgoesup,45618.780587
wherethewildthingsare,33186482.602052
whipit,6204448.296325
whiteout,15492808.095342
witchmountain,14362338.536481
wolverine,42943386.666388
womenintrouble,14299.741594
worldsgreatestdad,4996.111387
yearone,20685378.574154
zombieland,16413898.451991
