Id,Prediction
sisterhood2,20424787.335078
sleepwalking,24700.621473
slumdogmillionaire,22707.761530
smartpeople,1086459.165398
snowangels,21953.294461
sonoframbow,22233.446214
soulmen,8962388.658846
special,21860.642195
spacechimps,16959379.248107
speedracer,25797192.223649
spiderwickchronicles,23104500.567399
spirit2008,16923017.534296
splinter,22139.695156
standardoperatingprocedure,21953.294461
stepbrothers,25582919.347043
stepup2thestreets,16213025.182340
stoneangel,22139.695156
strangers,16158379.565466
strangewilderness,1441993.099460
streetkings,16158379.565466
stuck,21953.294461
sukiyaki,21860.642195
superheromovie,24174171.654318
surferdude,21860.642195
surfwise,21860.642195
swingvote,11652532.622673
synecdocheny,22612.152694
take2007,21860.642195
taleofdespereaux2008,25668020.825570
taxitothedarkside,21953.294461
teeth,22139.695156
thenshefoundme,22612.152694
thousandyearsofgoodprayers,21953.294461
tothelimit,21953.294461
towelhead,22139.695156
traceyfragments,22046.311677
trailerparkboys,50272.121622
traitor,9111786.629610
transsiberian,21953.294461
tropicthunder,26741435.748115
troublethewater,22046.311677
truloved,21953.294461
turntheriver,21860.642195
twilight2008,26721079.360339
untraceable,14363245.730508
valkyrie,20492119.623299
vantagepoint,26013958.619969
vickycristinabarcelona,301034.991241
visitor2007,22139.695156
wackness,22327.566170
walle,20873719.466749
waltzwithbashir2008,22233.446214
wanted,26185527.590692
warinc,21953.294461
wendyandlucy,21953.294461
whathappensinvegas,26407797.007025
whatwedoissecret,21860.642195
whereisosamabinladen,33298.058598
wildwestcomedyshow,712457.456335
withouttheking,21860.642195
witlessprotection,2003938.954613
women2008,24198635.159360
wrestler2008,22139.695156
w,8755486.818152
xfilesiwanttobelieve,26245871.836999
yesman,26689048.736271
youdontmesswiththezohan,26609198.594949
zackandmiri,20891966.341578
12rounds,13701335.508127
2012,26745575.843042
9,4328274.704056
adam,22139.695156
adoration,22707.761530
adventureland,6489404.107353
aliensintheattic,25684687.262776
alientrespass,25756.846753
allaboutsteve,12299956.915120
amelia,458093.270907
americanaffair,21953.294461
americanswing,21860.642195
americanviolet,28112.724766
amreeka,22139.695156
angelsanddemons,26324452.267449
answerman,22327.566170
anvilthestoryofanvil,22046.311677
armored,7159880.487974
astroboy,24799602.108563
awaywego,22139.695156
bandslam,10146084.553800
bartgotaroom,22803.745928
battleforterra,1264190.826716
beachesofagnes,22046.311677
beyondareasonabledoubt,22233.446214
bigfan,21953.294461
bigmanjapan,21860.642195
blackdynamite,29182.283939
blinddate,21860.642195
blindside,25717664.312063
bliss,21860.642195
bobfunk,21860.642195
boondocksaints2,28941.395828
box,19183790.116179
boysareback,22327.566170
bridewars,26459911.198621
briefinterviewswithhideousmen,21860.642195
brightstar,23585.303702
brokenembraces,21953.294461
bronson,21860.642195
brothersbloom,22139.695156
bruno,21235598.778877
burningplain,23784.543944
capitalism,22139.695156
casidivas,23884.749268
chandnichowktochina,37333.361405
chelseaontherocks,21860.642195
cheri,29916.141695
cherryblossoms,21860.642195
cloudywithachanceofmeatballs,25790119.224020
cocobeforechanel,22233.446214
coldsouls,22422.056349
coraline,13135264.816909
couplesretreat,24644596.999683
cove,22139.695156
crankhighvoltage,11821610.151788
crossingover,22612.152694
crude2009,21860.642195
damnedunited,22327.566170
danceflick,15848791.563148
dare,21953.294461
deadsnow,21860.642195
departures,22612.152694
didyouhearaboutthemorgans2009,20609487.318366
district9,25164229.191498
downloadingnancy,22233.446214
dragmetohell,16904834.018906
dragonballevolution,11118160.771783
duplicity,18098967.163790
earth2009,5803854.604485
easyvirtue,22707.761530
edgeoflove,21860.642195
endgame,23093.965971
everybodysfine,10337195.808541
everylittlestep,22516.918080
examinedlife,21860.642195
explicitills,21860.642195
extract,3882685.851375
fados,21860.642195
fame,25600174.719536
fanboys,26190.954106
fantasticmrfox,22139.695156
fastandfurious4,26612498.294126
fighting,13311445.280376
finaldestination4,25805890.856687
firedup,5872429.306408
fix,21860.642195
foodinc,22046.311677
fridaythe13th2009,25676368.844846
funnypeople,24722740.156648
gamer,16795698.704967
gentlemenbroncos,21953.294461
gforce,24958828.748682
ghostsofgirlfriendspast,26185527.590692
gigante,21860.642195
gigantic,21860.642195
girlfriendexperience,24700.621473
gogolbordellononstop,21860.642195
goodbyesolo,22046.311677
goodhair,46791.639241
goods,6199599.570770
grace,21953.294461
greatbuckhoward,27420.000569
halloweenii2009,24917764.276106
hangover,26625696.694024
hannahmontanathemovie,25782188.364110
harrypotter6,14956875.639431
hauntinginconnecticut,20842387.958745
hesjustnot,26185527.590692
hotelfordogs,26631924.967223
humpday,21953.294461
hurtlocker,22139.695156
icandobadallbymyself,12368858.256788
iceage3,19041122.834357
ihatevalentinesday,22046.311677
ildivo,21953.294461
ihopetheyservebeerinhell,35842.976324
iloveyoubethcooper,6440503.389447
iloveyouman,20492119.623299
imaginethat,24733799.193027
informers,144569.854520
inglouriousbasterds,26122035.218178
inkheart,19533521.135381
international,14291359.801063
intheloop,22516.918080
inventionoflying,4769976.762057
isanybodythere,22327.566170
itmightgetloud,22422.056349
jennifersbody,20340357.174237
jonasbrothers3d,1706328.688364
julia,22046.311677
julieandjulia,14111972.123937
katyn,21860.642195
knowing,26757820.212065
landofthelost,26356477.339834
lasthouseontheleft,14958775.863221
lawabidingcitizen,23259487.859576
limitsofcontrol,22046.311677
littleashes,22900.107233
lovehappens,6940271.298401
lymelife,22139.695156
madeagoestojail,8784881.820521
management,51894.198609
medicine,21860.642195
menwhostareatgoats,15721383.079367
missmarch,5126860.481908
monstersvsaliens,18952858.861378
moon,22516.918080
morethanagame,23093.965971
motherhood,26631.841794
mutantchronicles,21953.294461
mylifeinruins,1278271.970235
mysisterskeeper,18671073.995923
mysteriesofpittsburgh,23684.729218
newintown,7503989.713925
nextdayair,1189043.887596
nightatthemuseum2,19093990.108913
ninjaassassin,16813891.760534
noimpactman,21953.294461
noteasilybroken,334996.696955
notforgotten,22046.311677
notorious,4118892.933232
nyiloveyou,35697.003112
objective,21860.642195
observeandreport,20759496.238731
obsessed,17503700.804725
oftimeandthecity,21860.642195
ohorten,22516.918080
olddogs,26709169.829468
orphan,21138042.143002
otherman,22516.918080
outlander,30540.710795
pandorum,16868461.909251
paperheart,25542.305954
paranormalactivity,22900.107233
paulblart,25978560.394332
perfectgetaway,10757021.825506
peterandvandy,22046.311677
phoebeinwonderland,22803.745928
pinkpanther2,26532707.252086
planet51,25022366.979878
pontypool,21860.642195
ponyo,640480.976645
postgrad,7747998.817796
precious,23486.266011
privatelivesofpippalee,22900.107233
proposal,25233128.015476
publicenemies,26759836.748388
push,23486.266011
redcliff,21953.294461
revanche,25864.743153
rudoycursi,29182.283939
saw6,25032678.142545
septemberissue,22327.566170
seraphine,22327.566170
seriousman,22327.566170
seriousmoonlight,22516.918080
severedways,21860.642195
shallwekiss,22139.695156
shermansway,21860.642195
shorts,25676368.844846
shrink,21953.294461
sinnombre,22327.566170
soloist,8667628.907925
somerstown,21860.642195
sororityrow,19707050.701278
soulpower,22327.566170
spinningintobutter,22139.695156
splinterheads,21860.642195
spread,33434.937120
startrek2009,23076316.844144
stateofplay,21981061.377161
stepfather,20875453.389459
stoningofsorayam,24391.683769
streetfighterlegendofchunli,1182402.250733
sttrinians,29916.141695
sugar,22803.745928
sunshinecleaning,22139.695156
surrogates,24062892.870651
surveillance,21953.294461
taken2009,26234055.932179
takingwoodstock,2330526.484847
taxidermia,21953.294461
tennessee,23191.466114
terminatorsalvation,26308007.464460
thirst,22139.695156
thisisit,26540236.596951
timetravelerswife,24507696.011525
tokyo,21860.642195
transformers2,16611786.792366
treelessmountain,21860.642195
trucker,22707.761530
tulpan,21860.642195
twolovers,22422.056349
tyson,22803.745928
uglytruth,23148092.588384
uninvited,13933082.988367
up,24172885.164654
unmistakenchild,21860.642195
watchmen,25757372.389772
weathergirl,21860.642195
weddingsong,21860.642195
weliveinpublic2009,21860.642195
whateverworks,22612.152694
whatgoesup,22803.745928
wherethewildthingsare,24541061.046285
whipit,4910556.161834
whiteout,21056358.820559
witchmountain,26257560.914846
wolverine,19041122.834357
womenintrouble,22046.311677
worldsgreatestdad,21860.642195
yearone,24885858.240191
zombieland,25032678.142545
